"Ano","Municipio_COD-IBGE","Municipio_Nome","UF","Quantidade_Acidentes_com_CAT_Tipicos","Quantidade_Acidentes_com_CAT_Trajeto","Quantidade_Acidentes_com_CAT_Doenca_Profissional","Quantidade_Obitos","Quantidade_Acidentes_Sem_CAT"
2009,431220,"MAXIMILIANO DE ALMEIDA","RS",5,1,0,1,0
2009,431225,"MINAS DO LEAO","RS",21,0,1,0,0
2009,431230,"MIRAGUAI","RS",3,0,0,0,0
2009,431235,"MONTAURI","RS",4,0,0,0,0
2009,431238,"MONTE BELO DO SUL","RS",6,0,2,0,0
2009,431240,"MONTENEGRO","RS",245,59,47,3,38
2009,431242,"MORMACO","RS",2,0,0,0,0
2009,431244,"MORRINHOS DO SUL","RS",1,1,0,0,0
2009,431245,"MORRO REDONDO","RS",2,0,0,0,0
2009,431247,"MORRO REUTER","RS",26,2,1,0,0
2009,431250,"MOSTARDAS","RS",18,1,1,0,0
2009,431260,"MUCUM","RS",11,0,0,0,0
2009,431261,"MUITOS CAPOES","RS",7,0,0,0,0
2009,431265,"NAO-ME-TOQUE","RS",52,3,1,0,0
2009,431267,"NICOLAU VERGUEIRO","RS",3,1,0,0,0
2009,431270,"NONOAI","RS",73,27,1,1,0
2009,431275,"NOVA ALVORADA","RS",2,0,0,0,0
2009,431280,"NOVA ARACA","RS",21,2,0,1,0
2009,431290,"NOVA BASSANO","RS",155,6,1,1,0
2009,431295,"NOVA BOA VISTA","RS",2,3,0,0,0
2009,431300,"NOVA BRESCIA","RS",2,0,0,0,0
2009,431301,"NOVA CANDELARIA","RS",4,0,0,1,0
2009,431303,"NOVA ESPERANCA DO SUL","RS",6,0,0,0,0
2009,431306,"NOVA HARTZ","RS",50,10,0,0,0
2009,431308,"NOVA PADUA","RS",1,0,0,0,0
2009,431310,"NOVA PALMA","RS",15,2,0,0,0
2009,431320,"NOVA PETROPOLIS","RS",106,12,2,0,0
2009,431330,"NOVA PRATA","RS",103,10,0,0,335
2009,431335,"NOVA ROMA DO SUL","RS",4,1,0,0,0
2009,431337,"NOVA SANTA RITA","RS",48,9,14,1,0
2009,431339,"NOVO CABRAIS","RS",1,0,0,0,0
2009,431340,"NOVO HAMBURGO","RS",640,193,24,1,77
2009,431342,"NOVO MACHADO","RS",1,0,0,0,0
2009,431344,"NOVO TIRADENTES","RS",1,0,0,0,0
2009,431349,"NOVO BARREIRO","RS",2,0,0,0,0
2009,431350,"OSORIO","RS",63,13,0,3,105
2009,431360,"PAIM FILHO","RS",6,0,0,0,0
2009,431365,"PALMARES DO SUL","RS",22,0,0,0,0
2009,431370,"PALMEIRA DAS MISSOES","RS",20,5,0,0,116
2009,431380,"PALMITINHO","RS",4,1,0,0,0
2009,431390,"PANAMBI","RS",141,16,2,0,106
2009,431395,"PANTANO GRANDE","RS",17,1,0,0,0
2009,431400,"PARAI","RS",7,2,0,0,0
2009,431402,"PARAISO DO SUL","RS",4,1,0,0,0
2009,431403,"PARECI NOVO","RS",5,1,0,0,0
2009,431405,"PAROBE","RS",140,35,1,0,20
2009,431406,"PASSA SETE","RS",3,0,0,0,0
2009,431407,"PASSO DO SOBRADO","RS",0,2,0,0,0
2009,431410,"PASSO FUNDO","RS",858,108,13,2,1254
2009,431413,"PAULO BENTO","RS",15,2,0,0,0
2009,431415,"PAVERAMA","RS",4,1,1,0,0
2009,431420,"PEDRO OSORIO","RS",3,1,0,0,0
2009,431430,"PEJUCARA","RS",8,0,0,0,0
2009,431440,"PELOTAS","RS",288,91,20,3,586
2009,431442,"PICADA CAFE","RS",26,2,0,1,0
2009,431445,"PINHAL","RS",2,0,0,0,0
2009,431446,"PINHAL DA SERRA","RS",1,0,0,0,0
2009,431447,"PINHAL GRANDE","RS",8,0,0,0,0
2009,431449,"PINHEIRINHO DO VALE","RS",1,2,0,0,0
2009,431450,"PINHEIRO MACHADO","RS",12,1,1,0,0
2009,431455,"PIRAPO","RS",2,0,0,0,0
2009,431460,"PIRATINI","RS",20,6,0,0,0
2009,431470,"PLANALTO","RS",5,0,0,0,0
2009,431475,"POCO DAS ANTAS","RS",4,1,0,0,0
2009,431477,"PONTAO","RS",3,0,0,0,0
2009,431478,"PONTE PRETA","RS",2,0,0,0,0
2009,431480,"PORTAO","RS",106,10,1,0,15
2009,431490,"PORTO ALEGRE","RS",8493,1907,512,15,3
2009,431500,"PORTO LUCENA","RS",3,0,0,0,185
2009,431510,"PORTO XAVIER","RS",6,0,0,0,0
2009,431513,"POUSO NOVO","RS",4,1,0,1,0
2009,431514,"PRESIDENTE LUCENA","RS",10,3,0,0,0
2009,431515,"PROGRESSO","RS",5,2,0,0,0
2009,431520,"PUTINGA","RS",2,0,0,0,0
2009,431530,"QUARAI","RS",18,2,1,0,0
2009,431531,"QUATRO IRMAOS","RS",4,0,0,1,0
2009,431535,"QUINZE DE NOVEMBRO","RS",3,0,0,0,0
2009,431540,"REDENTORA","RS",1,1,0,0,0
2009,431545,"RELVADO","RS",2,0,0,0,0
2009,431550,"RESTINGA SECA","RS",9,2,0,0,0
2009,431555,"RIO DOS INDIOS","RS",1,0,0,0,0
2009,431560,"RIO GRANDE","RS",449,121,17,4,335
2009,431570,"RIO PARDO","RS",26,1,0,0,57
2009,431575,"RIOZINHO","RS",5,0,0,0,0
2009,431580,"ROCA SALES","RS",23,4,0,0,0
2009,431590,"RODEIO BONITO","RS",8,0,0,0,0
2009,431600,"ROLANTE","RS",16,8,0,0,0
2009,431610,"RONDA ALTA","RS",4,0,3,0,0
2009,431620,"RONDINHA","RS",6,1,0,0,0
2009,431630,"ROQUE GONZALES","RS",14,0,0,0,0
2009,431640,"ROSARIO DO SUL","RS",51,7,0,0,91
2009,431643,"SALDANHA MARINHO","RS",3,0,0,0,0
2009,431645,"SALTO DO JACUI","RS",16,0,0,1,0
2009,431647,"SALVADOR DAS MISSOES","RS",7,0,0,0,0
2009,431650,"SALVADOR DO SUL","RS",28,3,0,1,0
2009,431660,"SANANDUVA","RS",18,1,2,0,0
2009,431670,"SANTA BARBARA DO SUL","RS",8,2,0,0,0
2009,431675,"SANTA CLARA DO SUL","RS",8,2,0,0,0
2009,431680,"SANTA CRUZ DO SUL","RS",447,163,9,2,229
2009,431690,"SANTA MARIA","RS",787,115,16,0,418
2009,431695,"SANTA MARIA DO HERVAL","RS",16,2,0,0,0
2009,431697,"SANTA MARGARIDA DO SUL","RS",1,0,0,0,0
2009,431700,"SANTANA DA BOA VISTA","RS",3,0,0,0,0
2009,431710,"SANTANA DO LIVRAMENTO","RS",46,14,3,0,76
2009,431720,"SANTA ROSA","RS",287,58,7,2,870
2009,431730,"SANTA VITORIA DO PALMAR","RS",28,10,1,0,34
2009,431740,"SANTIAGO","RS",52,6,0,0,348
2009,431750,"SANTO ANGELO","RS",277,30,3,0,147
2009,431755,"SANTO ANTONIO DO PALMA","RS",3,0,0,0,0
2009,431760,"SANTO ANTONIO DA PATRULHA","RS",67,12,1,0,103
2009,431770,"SANTO ANTONIO DAS MISSOES","RS",4,1,0,0,0
2009,431775,"SANTO ANTONIO DO PLANALTO","RS",1,0,0,0,0
2009,431780,"SANTO AUGUSTO","RS",20,4,0,0,0
2009,431790,"SANTO CRISTO","RS",13,3,0,0,0
2009,431800,"SAO BORJA","RS",120,15,3,1,95
2009,431805,"SAO DOMINGOS DO SUL","RS",2,0,0,0,0
2009,431810,"SAO FRANCISCO DE ASSIS","RS",12,3,0,1,0
2009,431820,"SAO FRANCISCO DE PAULA","RS",38,6,0,1,0
2009,431830,"SAO GABRIEL","RS",93,17,3,2,204
2009,431840,"SAO JERONIMO","RS",41,9,1,0,33
2009,431842,"SAO JOAO DA URTIGA","RS",2,0,0,0,0
2009,431843,"SAO JOAO DO POLESINE","RS",1,0,0,0,0
2009,431844,"SAO JORGE","RS",3,0,0,0,0
2009,431848,"SAO JOSE DO HORTENCIO","RS",10,1,1,0,0
2009,431850,"SAO JOSE DO NORTE","RS",15,1,0,0,0
2009,431860,"SAO JOSE DO OURO","RS",2,1,0,0,0
2009,431862,"SAO JOSE DOS AUSENTES","RS",2,0,0,0,0
2009,431870,"SAO LEOPOLDO","RS",614,133,21,1,180
2009,431880,"SAO LOURENCO DO SUL","RS",30,9,1,1,173
2009,431890,"SAO LUIZ GONZAGA","RS",39,4,0,1,199
2009,431900,"SAO MARCOS","RS",132,3,5,2,0
2009,431910,"SAO MARTINHO","RS",1,1,0,0,0
2009,431912,"SAO MARTINHO DA SERRA","RS",3,1,0,0,0
2009,431915,"SAO MIGUEL DAS MISSOES","RS",2,0,0,0,0
2009,431930,"SAO PAULO DAS MISSOES","RS",0,1,0,0,0
2009,431935,"SAO PEDRO DA SERRA","RS",5,3,0,0,0
2009,431937,"SAO PEDRO DO BUTIA","RS",2,0,0,1,0
2009,431940,"SAO PEDRO DO SUL","RS",5,1,0,0,0
2009,431950,"SAO SEBASTIAO DO CAI","RS",287,21,0,2,69
2009,431960,"SAO SEPE","RS",11,2,0,1,28
2009,431970,"SAO VALENTIM","RS",3,0,0,0,0
2009,431971,"SAO VALENTIM DO SUL","RS",1,1,0,0,0
2009,431975,"SAO VENDELINO","RS",4,1,0,0,0
2009,431980,"SAO VICENTE DO SUL","RS",2,1,0,0,0
2009,431990,"SAPIRANGA","RS",200,60,7,0,34
2009,432000,"SAPUCAIA DO SUL","RS",344,78,17,3,0
2009,432010,"SARANDI","RS",120,15,15,2,0
2009,432020,"SEBERI","RS",5,0,0,0,0
2009,432026,"SEGREDO","RS",3,0,0,0,0
2009,432030,"SELBACH","RS",7,0,0,0,0
2009,432032,"SENADOR SALGADO FILHO","RS",2,0,0,0,0
2009,432035,"SENTINELA DO SUL","RS",2,0,0,0,0
2009,432040,"SERAFINA CORREA","RS",68,2,11,0,33
2009,432045,"SERIO","RS",2,0,0,0,0
2009,432050,"SERTAO","RS",4,0,0,0,0
2009,432055,"SERTAO SANTANA","RS",5,1,0,0,0
2009,432060,"SEVERIANO DE ALMEIDA","RS",1,0,0,0,0
2009,432065,"SILVEIRA MARTINS","RS",2,0,0,0,0
2009,432067,"SINIMBU","RS",5,3,0,1,0
2009,432070,"SOBRADINHO","RS",12,2,0,0,293
2009,432080,"SOLEDADE","RS",26,2,0,0,166
2009,432085,"TABAI","RS",3,0,0,0,0
2009,432090,"TAPEJARA","RS",60,3,0,0,0
2009,432100,"TAPERA","RS",20,1,0,0,0
2009,432110,"TAPES","RS",12,2,0,1,74
2009,432120,"TAQUARA","RS",60,21,0,0,99
2009,432130,"TAQUARI","RS",65,16,0,0,59
2009,432132,"TAQUARUCU DO SUL","RS",0,1,0,0,0
2009,432135,"TAVARES","RS",3,0,0,1,0
2009,432140,"TENENTE PORTELA","RS",13,5,0,0,0
2009,432143,"TERRA DE AREIA","RS",4,0,1,0,0
2009,432145,"TEUTONIA","RS",120,25,1,1,68
2009,432149,"TOROPI","RS",2,0,0,0,0
2009,432150,"TORRES","RS",89,18,3,2,151
2009,432160,"TRAMANDAI","RS",71,15,2,0,49
2009,432163,"TRES ARROIOS","RS",1,0,0,0,0
2009,432166,"TRES CACHOEIRAS","RS",16,1,2,0,0
2009,432170,"TRES COROAS","RS",82,19,1,0,0
2009,432180,"TRES DE MAIO","RS",28,2,2,0,168
2009,432183,"TRES FORQUILHAS","RS",3,0,0,0,0
2009,432185,"TRES PALMEIRAS","RS",2,3,0,0,0
2009,432190,"TRES PASSOS","RS",70,7,0,0,216
2009,432195,"TRINDADE DO SUL","RS",4,0,1,0,0
2009,432200,"TRIUNFO","RS",125,12,4,2,0
2009,432210,"TUCUNDUVA","RS",4,0,0,0,0
2009,432220,"TUPANCIRETA","RS",33,1,0,0,30
2009,432225,"TUPANDI","RS",14,4,1,0,0
2009,432230,"TUPARENDI","RS",12,1,0,0,0
2009,432232,"TURUCU","RS",2,0,0,0,0
2009,432234,"UBIRETAMA","RS",1,0,0,0,0
2009,432237,"UNISTALDA","RS",3,0,0,0,0
2009,432240,"URUGUAIANA","RS",191,41,3,2,210
2009,432250,"VACARIA","RS",221,16,3,1,194
2009,432252,"VALE VERDE","RS",3,0,0,0,0
2009,432253,"VALE DO SOL","RS",2,0,0,0,0
2009,432254,"VALE REAL","RS",13,0,0,0,0
2009,432260,"VENANCIO AIRES","RS",260,61,10,0,647
2009,432270,"VERA CRUZ","RS",29,10,2,2,0
2009,432280,"VERANOPOLIS","RS",97,11,0,0,68
2009,432285,"VESPASIANO CORREA","RS",2,0,0,0,0
2009,432290,"VIADUTOS","RS",1,2,0,0,0
2009,432300,"VIAMAO","RS",283,86,12,0,180
2009,432310,"VICENTE DUTRA","RS",2,0,0,0,0
2009,432320,"VICTOR GRAEFF","RS",1,1,0,0,0
2009,432330,"VILA FLORES","RS",17,0,0,0,0
2009,432335,"VILA LANGARO","RS",0,1,0,0,0
2009,432340,"VILA MARIA","RS",16,2,0,0,0
2009,432345,"VILA NOVA DO SUL","RS",3,0,0,0,0
2009,432350,"VISTA ALEGRE","RS",3,1,0,0,0
2009,432360,"VISTA ALEGRE DO PRATA","RS",1,0,0,0,0
2009,432370,"VISTA GAUCHA","RS",7,2,0,0,0
2009,432375,"VITORIA DAS MISSOES","RS",2,0,0,0,0
2009,432377,"WESTFALIA","RS",34,2,0,0,0
2009,432380,"XANGRI-LA","RS",9,4,0,0,0
2009,500000,"IGNORADO MATO GROSSO SUL","MS",4,5,2,0,33
2009,500020,"AGUA CLARA","MS",70,5,0,0,0
2009,500025,"ALCINOPOLIS","MS",2,1,0,0,0
2009,500060,"AMAMBAI","MS",27,8,0,0,32
2009,500070,"ANASTACIO","MS",39,3,0,0,0
2009,500080,"ANAURILANDIA","MS",15,3,0,0,0
2009,500085,"ANGELICA","MS",124,4,0,0,0
2009,500090,"ANTONIO JOAO","MS",0,3,1,0,0
2009,500100,"APARECIDA DO TABOADO","MS",101,12,0,1,41
2009,500110,"AQUIDAUANA","MS",73,16,0,0,67
2009,500124,"ARAL MOREIRA","MS",3,1,0,1,0
2009,500150,"BANDEIRANTES","MS",12,0,0,0,0
2009,500190,"BATAGUASSU","MS",238,10,2,0,137
2009,500200,"BATAYPORA","MS",27,6,0,0,0
2009,500210,"BELA VISTA","MS",20,6,0,0,18
2009,500215,"BODOQUENA","MS",11,2,0,0,0
2009,500220,"BONITO","MS",26,4,0,0,13
2009,500230,"BRASILANDIA","MS",60,6,0,1,18
2009,500240,"CAARAPO","MS",62,6,4,0,0
2009,500260,"CAMAPUA","MS",15,3,1,0,0
2009,500270,"CAMPO GRANDE","MS",1871,709,75,7,780
2009,500280,"CARACOL","MS",1,0,0,0,0
2009,500290,"CASSILANDIA","MS",42,7,1,1,68
2009,500295,"CHAPADAO DO SUL","MS",77,19,0,0,0
2009,500310,"CORGUINHO","MS",4,2,0,0,0
2009,500320,"CORUMBA","MS",128,23,3,3,47
2009,500325,"COSTA RICA","MS",46,12,0,1,0
2009,500330,"COXIM","MS",34,14,2,1,60
2009,500345,"DEODAPOLIS","MS",4,2,0,0,70
2009,500348,"DOIS IRMAOS DO BURITI","MS",36,0,1,0,0
2009,500350,"DOURADINA","MS",4,0,0,0,0
2009,500370,"DOURADOS","MS",386,218,40,3,538
2009,500375,"ELDORADO","MS",8,0,1,0,0
2009,500380,"FATIMA DO SUL","MS",5,3,0,1,38
2009,500400,"GLORIA DE DOURADOS","MS",3,2,1,0,0
2009,500410,"GUIA LOPES DA LAGUNA","MS",14,3,1,0,0
2009,500430,"IGUATEMI","MS",15,3,0,0,37
2009,500440,"INOCENCIA","MS",10,2,0,0,0
2009,500450,"ITAPORA","MS",10,3,3,0,0
2009,500460,"ITAQUIRAI","MS",19,3,3,1,0
2009,500470,"IVINHEMA","MS",17,6,0,0,105
2009,500480,"JAPORA","MS",1,1,0,0,0
2009,500490,"JARAGUARI","MS",5,0,0,0,0
2009,500500,"JARDIM","MS",17,9,0,0,29
2009,500510,"JATEI","MS",6,1,0,0,0
2009,500515,"JUTI","MS",5,0,0,0,0
2009,500520,"LADARIO","MS",7,1,0,0,0
2009,500525,"LAGUNA CARAPA","MS",5,2,1,1,0
2009,500540,"MARACAJU","MS",162,17,0,2,49
2009,500560,"MIRANDA","MS",39,15,1,1,24
2009,500568,"MUNDO NOVO","MS",5,11,0,0,38
2009,500570,"NAVIRAI","MS",185,38,59,1,247
2009,500580,"NIOAQUE","MS",22,2,0,0,0
2009,500600,"NOVA ALVORADA DO SUL","MS",53,11,1,1,0
2009,500620,"NOVA ANDRADINA","MS",210,21,2,0,180
2009,500625,"NOVO HORIZONTE DO SUL","MS",2,0,0,0,0
2009,500630,"PARANAIBA","MS",61,12,1,0,34
2009,500635,"PARANHOS","MS",2,0,0,0,0
2009,500640,"PEDRO GOMES","MS",4,1,0,0,0
2009,500660,"PONTA PORA","MS",58,28,6,2,71
2009,500690,"PORTO MURTINHO","MS",37,2,0,0,0
2009,500710,"RIBAS DO RIO PARDO","MS",64,4,1,1,0
2009,500720,"RIO BRILHANTE","MS",296,16,2,3,38
2009,500730,"RIO NEGRO","MS",9,1,1,0,0
2009,500740,"RIO VERDE DE MATO GROSSO","MS",49,10,1,3,35
2009,500750,"ROCHEDO","MS",8,5,1,0,0
2009,500755,"SANTA RITA DO PARDO","MS",22,0,0,0,0
2009,500769,"SAO GABRIEL DO OESTE","MS",66,7,6,0,29
2009,500770,"SETE QUEDAS","MS",4,1,0,0,0
2009,500780,"SELVIRIA","MS",9,1,1,0,0
2009,500790,"SIDROLANDIA","MS",91,25,18,1,93
2009,500793,"SONORA","MS",30,4,1,0,0
2009,500795,"TACURU","MS",7,0,0,2,0
2009,500797,"TAQUARUSSU","MS",5,0,0,0,0
2009,500800,"TERENOS","MS",40,10,0,0,0
2009,500830,"TRES LAGOAS","MS",480,75,2,2,189
2009,500840,"VICENTINA","MS",2,5,0,1,0
2009,510000,"IGNORADO MATO GROSSO","MT",5,2,0,0,1
2009,510010,"ACORIZAL","MT",3,0,0,0,0
2009,510020,"AGUA BOA","MT",45,8,0,0,72
2009,510025,"ALTA FLORESTA","MT",53,12,5,0,221
2009,510030,"ALTO ARAGUAIA","MT",29,4,0,1,32
2009,510035,"ALTO BOA VISTA","MT",4,0,0,0,0
2009,510040,"ALTO GARCAS","MT",42,2,1,3,0
2009,510050,"ALTO PARAGUAI","MT",2,1,0,0,0
2009,510060,"ALTO TAQUARI","MT",49,6,1,1,0
2009,510080,"APIACAS","MT",12,2,0,3,0
2009,510100,"ARAGUAIANA","MT",7,2,0,0,0
2009,510125,"ARAPUTANGA","MT",76,10,0,0,0
2009,510130,"ARENAPOLIS","MT",3,3,0,0,0
2009,510140,"ARIPUANA","MT",38,4,0,2,0
2009,510160,"BARAO DE MELGACO","MT",3,0,0,0,0
2009,510170,"BARRA DO BUGRES","MT",60,6,1,2,0
2009,510180,"BARRA DO GARCAS","MT",131,34,2,0,150
2009,510185,"BOM JESUS DO ARAGUAIA","MT",5,3,0,2,0
2009,510190,"BRASNORTE","MT",51,4,0,1,0
2009,510250,"CACERES","MT",158,36,9,2,107
2009,510260,"CAMPINAPOLIS","MT",5,0,1,0,0
2009,510263,"CAMPO NOVO DO PARECIS","MT",178,20,1,3,0
2009,510267,"CAMPO VERDE","MT",98,19,0,4,0
2009,510268,"CAMPOS DE JULIO","MT",27,2,0,1,0
2009,510269,"CANABRAVA DO NORTE","MT",1,0,0,0,0
2009,510270,"CANARANA","MT",19,7,0,0,0
2009,510279,"CARLINDA","MT",7,1,0,0,0
2009,510285,"CASTANHEIRA","MT",8,1,0,0,0
2009,510300,"CHAPADA DOS GUIMARAES","MT",24,7,1,1,0
2009,510305,"CLAUDIA","MT",49,4,5,0,0
2009,510310,"COCALINHO","MT",14,0,0,0,0
2009,510320,"COLIDER","MT",32,8,0,0,59
2009,510325,"COLNIZA","MT",29,5,5,3,0
2009,510330,"COMODORO","MT",33,4,0,1,0
2009,510335,"CONFRESA","MT",20,5,1,0,107
2009,510336,"CONQUISTA D OESTE","MT",5,1,0,0,0
2009,510337,"COTRIGUACU","MT",20,1,0,0,0
2009,510340,"CUIABA","MT",1228,345,38,10,1065
2009,510343,"CURVELANDIA","MT",0,1,0,0,0
2009,510345,"DENISE","MT",2,0,0,0,0
2009,510350,"DIAMANTINO","MT",123,9,2,1,105
2009,510360,"DOM AQUINO","MT",32,4,0,2,0
2009,510370,"FELIZ NATAL","MT",14,2,0,0,0
2009,510380,"FIGUEIROPOLIS D OESTE","MT",3,0,0,0,0
2009,510385,"GAUCHA DO NORTE","MT",10,1,0,0,0
2009,510390,"GENERAL CARNEIRO","MT",17,1,0,1,0
2009,510395,"GLORIA D OESTE","MT",3,0,0,0,0
2009,510410,"GUARANTA DO NORTE","MT",14,4,0,0,0
2009,510420,"GUIRATINGA","MT",14,2,0,0,0
2009,510450,"INDIAVAI","MT",6,3,0,0,0
2009,510455,"ITAUBA","MT",6,6,0,0,0
2009,510460,"ITIQUIRA","MT",43,10,0,1,0
2009,510480,"JACIARA","MT",52,12,0,3,129
2009,510490,"JANGADA","MT",7,4,0,0,0
2009,510500,"JAURU","MT",11,1,0,0,0
2009,510510,"JUARA","MT",110,24,2,3,97
2009,510515,"JUINA","MT",71,7,2,1,100
2009,510517,"JURUENA","MT",12,4,0,0,0
2009,510520,"JUSCIMEIRA","MT",11,5,0,0,0
2009,510523,"LAMBARI D OESTE","MT",12,4,0,0,0
2009,510525,"LUCAS DO RIO VERDE","MT",465,56,3,1,0
2009,510530,"LUCIARA","MT",1,0,0,0,0
2009,510550,"VILA BELA DA SANTISSIMA TRINDADE","MT",51,3,0,0,0
2009,510558,"MARCELANDIA","MT",24,4,0,1,0
2009,510560,"MATUPA","MT",49,2,0,0,51
2009,510562,"MIRASSOL D OESTE","MT",44,6,0,0,110
2009,510590,"NOBRES","MT",34,5,0,0,0
2009,510600,"NORTELANDIA","MT",13,2,1,1,0
2009,510610,"NOSSA SENHORA DO LIVRAMENTO","MT",3,0,0,0,0
2009,510615,"NOVA BANDEIRANTES","MT",7,2,1,0,0
2009,510618,"NOVA LACERDA","MT",16,4,0,1,0
2009,510619,"NOVA SANTA HELENA","MT",6,1,0,0,0
2009,510620,"NOVA BRASILANDIA","MT",4,1,0,0,0
2009,510621,"NOVA CANAA DO NORTE","MT",46,1,0,0,0
2009,510622,"NOVA MUTUM","MT",289,25,2,4,0
2009,510623,"NOVA OLIMPIA","MT",71,7,0,0,0
2009,510624,"NOVA UBIRATA","MT",32,5,0,1,0
2009,510625,"NOVA XAVANTINA","MT",20,2,0,0,18
2009,510626,"NOVO MUNDO","MT",12,3,0,1,0
2009,510628,"NOVO SAO JOAQUIM","MT",40,3,0,1,0
2009,510629,"PARANAITA","MT",14,0,0,1,0
2009,510630,"PARANATINGA","MT",187,9,0,1,29
2009,510637,"PEDRA PRETA","MT",146,6,17,3,0
2009,510642,"PEIXOTO DE AZEVEDO","MT",7,3,0,0,0
2009,510645,"PLANALTO DA SERRA","MT",2,0,0,1,0
2009,510650,"POCONE","MT",17,2,0,1,35
2009,510665,"PONTAL DO ARAGUAIA","MT",1,1,0,0,0
2009,510675,"PONTES E LACERDA","MT",84,26,0,2,116
2009,510677,"PORTO ALEGRE DO NORTE","MT",8,2,1,0,0
2009,510680,"PORTO DOS GAUCHOS","MT",20,3,0,2,0
2009,510682,"PORTO ESPERIDIAO","MT",8,2,0,1,0
2009,510685,"PORTO ESTRELA","MT",3,0,0,0,0
2009,510700,"POXOREO","MT",27,4,0,1,10
2009,510704,"PRIMAVERA DO LESTE","MT",132,29,1,4,75
2009,510706,"QUERENCIA","MT",33,6,1,0,0
2009,510710,"SAO JOSE DOS QUATRO MARCOS","MT",25,0,0,0,0
2009,510715,"RESERVA DO CABACAL","MT",4,0,0,0,0
2009,510718,"RIBEIRAO CASCALHEIRA","MT",5,0,0,0,0
2009,510719,"RIBEIRAOZINHO","MT",2,0,0,0,0
2009,510720,"RIO BRANCO","MT",2,0,0,0,0
2009,510724,"SANTA CARMEM","MT",4,0,0,0,0
2009,510726,"SANTO AFONSO","MT",1,0,0,0,0
2009,510729,"SAO JOSE DO POVO","MT",1,1,0,0,0
2009,510730,"SAO JOSE DO RIO CLARO","MT",97,3,0,2,0
2009,510735,"SAO JOSE DO XINGU","MT",11,1,0,0,0
2009,510740,"SAO PEDRO DA CIPA","MT",2,0,0,0,0
2009,510757,"RONDOLANDIA","MT",10,1,0,0,0
2009,510760,"RONDONOPOLIS","MT",695,199,19,8,343
2009,510770,"ROSARIO OESTE","MT",31,6,1,2,26
2009,510774,"SANTA CRUZ DO XINGU","MT",1,0,0,0,0
2009,510775,"SALTO DO CEU","MT",5,1,1,0,0
2009,510776,"SANTA RITA DO TRIVELATO","MT",16,2,0,0,0
2009,510777,"SANTA TEREZINHA","MT",2,2,0,0,0
2009,510779,"SANTO ANTONIO DO LESTE","MT",5,2,0,0,0
2009,510780,"SANTO ANTONIO DO LEVERGER","MT",50,4,0,1,0
2009,510785,"SAO FELIX DO ARAGUAIA","MT",12,1,0,0,32
2009,510787,"SAPEZAL","MT",113,11,3,0,0
2009,510788,"SERRA NOVA DOURADA","MT",1,0,0,0,0
2009,510790,"SINOP","MT",279,88,5,5,308
2009,510792,"SORRISO","MT",178,45,2,8,249
2009,510794,"TABAPORA","MT",31,1,0,1,0
2009,510795,"TANGARA DA SERRA","MT",398,60,26,2,328
2009,510800,"TAPURAH","MT",31,6,0,2,0
2009,510805,"TERRA NOVA DO NORTE","MT",9,0,0,0,0
2009,510810,"TESOURO","MT",1,0,0,0,0
2009,510820,"TORIXOREU","MT",1,1,0,0,0
2009,510830,"UNIAO DO SUL","MT",4,4,0,1,0
2009,510835,"VALE DE SAO DOMINGOS","MT",4,2,0,0,0
2009,510840,"VARZEA GRANDE","MT",571,107,57,6,468
2009,510850,"VERA","MT",18,2,0,0,0
2009,510860,"VILA RICA","MT",78,8,2,0,0
2009,510880,"NOVA GUARITA","MT",0,1,0,0,0
2009,510885,"NOVA MARILANDIA","MT",3,0,0,0,0
2009,510890,"NOVA MARINGA","MT",15,3,0,3,0
2009,510895,"NOVA MONTE VERDE","MT",62,5,0,2,0
2009,520000,"IGNORADO GOIAS","GO",10,13,0,1,7
2009,520005,"ABADIA DE GOIAS","GO",4,2,0,0,0
2009,520010,"ABADIANIA","GO",7,0,0,0,0
2009,520013,"ACREUNA","GO",23,1,0,0,68
2009,520017,"AGUA FRIA DE GOIAS","GO",8,2,0,2,0
2009,520020,"AGUA LIMPA","GO",1,0,0,0,0
2009,520025,"AGUAS LINDAS DE GOIAS","GO",29,25,3,3,0
2009,520030,"ALEXANIA","GO",22,3,0,1,1
2009,520055,"ALTO HORIZONTE","GO",37,1,0,0,0
2009,520060,"ALTO PARAISO DE GOIAS","GO",5,2,0,0,0
2009,520080,"ALVORADA DO NORTE","GO",4,3,0,0,0
2009,520082,"AMARALINA","GO",5,0,0,0,0
2009,520085,"AMERICANO DO BRASIL","GO",36,1,0,0,0
2009,520090,"AMORINOPOLIS","GO",0,1,1,0,0
2009,520110,"ANAPOLIS","GO",628,176,25,3,117
2009,520130,"ANICUNS","GO",429,12,0,0,99
2009,520140,"APARECIDA DE GOIANIA","GO",469,273,8,0,301
2009,520145,"APARECIDA DO RIO DOCE","GO",3,3,0,0,0
2009,520150,"APORE","GO",39,2,0,0,0
2009,520160,"ARACU","GO",1,0,0,0,0
2009,520170,"ARAGARCAS","GO",5,5,0,0,0
2009,520180,"ARAGOIANIA","GO",4,2,1,0,0
2009,520215,"ARAGUAPAZ","GO",6,0,0,0,0
2009,520235,"ARENOPOLIS","GO",2,1,0,0,0
2009,520250,"ARUANA","GO",9,2,0,1,0
2009,520280,"AVELINOPOLIS","GO",5,1,0,0,0
2009,520310,"BALIZA","GO",2,0,0,0,0
2009,520320,"BARRO ALTO","GO",47,5,0,0,0
